trade_date,price_1,quantity_1,direction_1,direction_price_1,asset_unit_1,price_2,quantity_2,direction_2,direction_price_2,asset_unit_2,quantity,asset_unit,price,direction
2023-06-19 04:00:00,8.929e-05,26521.89119145939,buy,buy,BUSD,0.01165211,-581078.0,sell,buy,USTC,581.078,USTC,0.00766298979326491,buy
2023-06-19 07:00:00,8.969e-05,-467020050.03999996,sell,sell,LUNC,0.01175916,5413.976059799999,buy,buy,BUSD,-60363.20726725386,LUNC,0.007627245483520933,sell
2023-06-19 10:00:00,8.946e-05,31603.922359783184,buy,buy,BUSD,0.0116395,-581354.0,sell,buy,USTC,581.354,USTC,0.00768589716053095,buy
2023-06-19 15:00:00,8.948e-05,-417264964.11000013,sell,sell,LUNC,0.01169715,162.5669907,buy,buy,BUSD,-1816.7969456861867,LUNC,0.007649726642814703,sell
2023-06-19 16:00:00,8.868e-05,-389182646.5,sell,sell,LUNC,0.01167696,859.86798048,buy,sell,BUSD,-9696.3010879567,LUNC,0.0075944423891149745,sell
2023-06-19 19:00:00,8.942e-05,17222.611470834025,buy,buy,BUSD,0.0117612,-347293.0,sell,sell,USTC,347.29300000000006,USTC,0.007602965683773765,buy
2023-06-20 00:00:00,9.042e-05,26977.923106503593,buy,buy,BUSD,0.01193849,-888219.0,sell,sell,USTC,888.219,USTC,0.007573822150037401,buy
2023-06-20 02:00:00,8.986e-05,-43095882.69000006,sell,sell,LUNC,0.01198184,2952.30141232,buy,buy,BUSD,-32854.455957266866,LUNC,0.007499682853384789,sell
2023-06-20 06:00:00,8.993e-05,53186.61100382521,buy,buy,BUSD,0.01177922,-682307.0,sell,sell,USTC,682.307,USTC,0.0076346311555434065,buy
2023-06-20 15:00:00,8.853e-05,-2853574.539999962,sell,buy,LUNC,0.01190951,7866.20753598,buy,buy,BUSD,-88853.58111352085,LUNC,0.0074335552008436955,sell
2023-06-20 19:00:00,9.044e-05,43540.94587426365,buy,buy,BUSD,0.01208762,-575387.0,sell,sell,USTC,575.3870000000001,USTC,0.007482035338635728,buy
2023-06-21 01:00:00,9.205e-05,70263.32883929105,buy,sell,BUSD,0.01225248,-175329.0,sell,sell,USTC,175.329,USTC,0.0075127647627255875,buy
2023-06-21 04:00:00,9.206e-05,33635.54954565302,buy,sell,BUSD,0.01218716,-730154.0,sell,sell,USTC,730.1540000000001,USTC,0.0075538517587362426,buy
2023-06-21 05:00:00,9.323e-05,-1130187780.6,sell,buy,LUNC,0.01234141,7401.3286981500005,buy,buy,BUSD,-79387.84402177412,LUNC,0.007554242181403908,sell
2023-06-21 09:00:00,9.147e-05,60541.825100629816,buy,buy,BUSD,0.01221451,-254797.0,sell,buy,USTC,254.79700000000003,USTC,0.007488634419227624,buy
2023-06-21 11:00:00,9.125e-05,-436823440.6500001,sell,buy,LUNC,0.01218194,2777.6650491,buy,buy,BUSD,-30440.164921643835,LUNC,0.007490596735823686,sell
2023-06-21 13:00:00,9.081e-05,14242.026247429483,buy,buy,BUSD,0.0122,-263177.0,sell,buy,USTC,263.177,USTC,0.00744344262295082,buy
2023-06-21 15:00:00,9.198e-05,-89549614.64999962,sell,buy,LUNC,0.01239976,19084.85500856,buy,buy,BUSD,-207489.18252402698,LUNC,0.007417885507461435,sell
2023-06-21 16:00:00,9.217e-05,-54913160.59000015,sell,buy,LUNC,0.0124,9192.591199999999,buy,buy,BUSD,-99735.17630465444,LUNC,0.007433064516129032,sell
2023-06-21 17:00:00,9.382e-05,-152395994.81000137,sell,buy,LUNC,0.01248848,11491.34980288,buy,buy,BUSD,-122482.94396589213,LUNC,0.0075125235416960276,sell
2023-06-21 19:00:00,9.303e-05,-462395576.1899996,sell,sell,LUNC,0.01243982,1769.86295068,buy,sell,BUSD,-19024.64743287112,LUNC,0.007478404028354107,sell
2023-06-21 21:00:00,9.295e-05,17691.74762612398,buy,buy,BUSD,0.01233544,-185413.0,sell,sell,USTC,185.41300000000004,USTC,0.007535199392968552,buy
2023-06-22 03:00:00,9.533e-05,-140435952.26000023,sell,sell,LUNC,0.0127156,2322.250028,buy,sell,BUSD,-24360.11778034197,LUNC,0.00749709018842996,sell
2023-06-22 04:00:00,9.535e-05,21184.875086565975,buy,buy,BUSD,0.01267256,-541603.0,sell,sell,USTC,541.603,USTC,0.007524130878054632,buy
2023-06-22 12:00:00,9.126e-05,-89332369.56000042,sell,buy,LUNC,0.01236877,3900.42977565,buy,buy,BUSD,-42739.75208908613,LUNC,0.007378259923985975,sell
2023-06-22 15:00:00,9.008e-05,-163978116.64000034,sell,buy,LUNC,0.01221,807.15426,buy,buy,BUSD,-8960.415852575488,LUNC,0.0073775593775593775,sell
2023-06-22 16:00:00,8.998e-05,2843.986688083171,buy,sell,BUSD,0.01222362,-1794850.0,sell,buy,USTC,232.66321172313695,USTC,0.0073611581511859835,buy
2023-06-22 17:00:00,9.06e-05,9299.774488217976,buy,buy,BUSD,0.0122953,-820024.0,sell,buy,USTC,756.3682454448427,USTC,0.007368669328930567,buy
2023-06-22 20:00:00,9.167e-05,-756788984.1300001,sell,sell,LUNC,0.01240836,1977.3962496000001,buy,sell,BUSD,-21570.811057052473,LUNC,0.00738776115457643,sell
2023-06-22 21:00:00,9.194e-05,19603.537667979614,buy,buy,BUSD,0.012438,-1406521.0,sell,buy,USTC,1406.521,USTC,0.007391863643672617,buy
2023-06-22 23:00:00,9.086e-05,-406824666.38999987,sell,buy,LUNC,0.01225023,4752.50122896,buy,buy,BUSD,-52305.75862821924,LUNC,0.007417003599116097,sell
2023-06-23 00:00:00,9.208e-05,35685.18446602475,buy,buy,BUSD,0.01236266,-90939.0,sell,buy,USTC,90.93900000000001,USTC,0.0074482352503425645,buy
2023-06-23 01:00:00,9.131e-05,-259563719.67000008,sell,sell,LUNC,0.01225,9271.927,buy,sell,BUSD,-101543.39064724564,LUNC,0.007453877551020408,sell
2023-06-23 03:00:00,9.162e-05,-421962982.03,sell,buy,LUNC,0.01229,20903.151540000003,buy,buy,BUSD,-228150.5297969876,LUNC,0.007454841334418225,sell
2023-06-23 07:00:00,9.092e-05,65936.55542546039,buy,sell,BUSD,0.01218932,-537796.0,sell,sell,USTC,537.796,USTC,0.007458988688458421,buy
2023-06-23 12:00:00,9.222e-05,-1666964328.2600002,sell,sell,LUNC,0.0123698,4977.3106448,buy,sell,BUSD,-53972.138850574716,LUNC,0.007455253924881566,sell
2023-06-23 14:00:00,9.195e-05,-308938467.77999973,sell,buy,LUNC,0.01236666,11245.07813796,buy,buy,BUSD,-122295.5751817292,LUNC,0.007435313981301338,sell
2023-06-23 15:00:00,9.284e-05,190577.7272508121,buy,buy,BUSD,0.01245,-698503.0,sell,buy,USTC,698.503,USTC,0.0074570281124497996,buy
2023-06-23 16:00:00,9.285e-05,122988.44308166232,buy,buy,BUSD,0.01249603,-1756666.0,sell,buy,USTC,1756.666,USTC,0.007430359882298618,buy
2023-06-23 19:00:00,9.29e-05,-208637174.5500002,sell,sell,LUNC,0.01265264,709.21842992,buy,sell,BUSD,-7634.213454467169,LUNC,0.0073423412031006965,sell
2023-06-23 20:00:00,9.33e-05,914.1439151220143,buy,buy,BUSD,0.0126491,-466788.0,sell,sell,USTC,72.2694828186997,USTC,0.00737601884719071,buy
2023-06-23 23:00:00,9.234e-05,-246457600.0100001,sell,buy,LUNC,0.01254346,5985.35026474,buy,buy,BUSD,-64818.608021875676,LUNC,0.0073616051711409775,sell
2023-06-24 00:00:00,9.155e-05,19748.581000992996,buy,sell,BUSD,0.0124156,-743147.0,sell,sell,USTC,743.1469999999999,USTC,0.007373787815329102,buy
2023-06-24 05:00:00,9.346e-05,37094.80342099279,buy,buy,BUSD,0.0125063,-822793.0,sell,sell,USTC,822.7930000000001,USTC,0.007473033591070101,buy
2023-06-24 06:00:00,9.312e-05,-601801505.3299999,sell,sell,LUNC,0.01249543,1679.6357006,buy,sell,BUSD,-18037.324963487972,LUNC,0.007452324569862742,sell
2023-06-24 09:00:00,9.398e-05,132692.67187615242,buy,buy,BUSD,0.01258167,-182675.0,sell,buy,USTC,182.675,USTC,0.007469596643370872,buy
2023-06-24 11:00:00,9.334e-05,-744874300.4,sell,sell,LUNC,0.01256968,12.92163104,buy,buy,BUSD,-138.43615856010285,LUNC,0.007425805589322878,sell
2023-06-24 12:00:00,9.46e-05,261087.16797182802,buy,buy,BUSD,0.0125662,-1624406.0,sell,sell,USTC,1624.406,USTC,0.007528131018127994,buy
2023-06-24 13:00:00,9.42e-05,-853468869.0699997,sell,sell,LUNC,0.01246324,3154.96950008,buy,sell,BUSD,-33492.245223779195,LUNC,0.007558227234651663,sell
2023-06-24 18:00:00,9.092e-05,-342024006.87999964,sell,buy,LUNC,0.01217759,6130.3205819,buy,buy,BUSD,-67425.43534865817,LUNC,0.007466173520376364,sell
2023-06-25 00:00:00,9.101e-05,2955.227795754328,buy,buy,BUSD,0.01222709,-956285.0,sell,buy,USTC,241.6951045387192,USTC,0.00744330826059185,buy
2023-06-25 01:00:00,9.147e-05,-15486988.180000067,sell,buy,LUNC,0.0123203,2001.6298597999998,buy,buy,BUSD,-21882.91089756204,LUNC,0.00742433219970293,sell
2023-06-25 02:00:00,9.221e-05,37655.358476107,buy,buy,BUSD,0.01236214,-798476.0,sell,buy,USTC,798.4760000000001,USTC,0.007459064530898372,buy
2023-06-25 05:00:00,9.244e-05,43577.34153742279,buy,buy,BUSD,0.01236741,-306503.0,sell,sell,USTC,306.50300000000004,USTC,0.007474483339680661,buy
2023-06-25 06:00:00,9.263e-05,15610.677084251276,buy,buy,BUSD,0.01243282,-591948.0,sell,buy,USTC,591.948,USTC,0.007450441653623232,buy
2023-06-25 07:00:00,9.231e-05,3559.4024871452666,buy,sell,BUSD,0.01237586,-242513.0,sell,sell,USTC,242.513,USTC,0.007458875585211856,buy
2023-06-25 08:00:00,9.273e-05,38361.15352000138,buy,buy,BUSD,0.0124913,-2713176.0,sell,buy,USTC,2713.176,USTC,0.0074235668024945365,buy
2023-06-25 09:00:00,9.241e-05,-441686424.8399997,sell,sell,LUNC,0.01242,9761.41206,buy,sell,BUSD,-105631.55567579267,LUNC,0.007440418679549115,sell
2023-06-25 11:00:00,9.241e-05,-213870.3400001526,sell,buy,LUNC,0.01240192,13142.11619328,buy,buy,BUSD,-28702.552181091793,LUNC,0.007451265610486119,sell
2023-06-25 15:00:00,9.097e-05,-588992842.7900004,sell,buy,LUNC,0.01228725,6271.4124,buy,buy,BUSD,-68939.34703748488,LUNC,0.007403609432541863,sell
2023-06-25 17:00:00,9.312e-05,91429.74566409593,buy,buy,BUSD,0.01258264,-590882.0,sell,buy,USTC,590.8820000000001,USTC,0.0074006726728254165,buy
2023-06-25 18:00:00,9.186e-05,-1368931332.7299995,sell,sell,LUNC,0.01245515,7237.2392796,buy,sell,BUSD,-78785.53537557152,LUNC,0.0073752624416406065,sell
2023-06-25 20:00:00,9.123e-05,-46698642.27000046,sell,sell,LUNC,0.01233798,5590.98031296,buy,sell,BUSD,-61284.4493364025,LUNC,0.007394241196695083,sell
2023-06-25 23:00:00,9.209e-05,-755234580.1800001,sell,sell,LUNC,0.0123846,4335.130153200001,buy,sell,BUSD,-47074.92836572919,LUNC,0.007435847746394715,sell
2023-06-26 01:00:00,9.058e-05,-1077001907.1699996,sell,sell,LUNC,0.01214266,16018.038509639999,buy,sell,BUSD,-176838.57926297197,LUNC,0.007459650521384936,sell
2023-06-26 02:00:00,9.078e-05,-132990493.41999984,sell,buy,LUNC,0.01216411,11054.110634280001,buy,buy,BUSD,-121768.1277184402,LUNC,0.007462938102335477,sell
2023-06-26 04:00:00,9.087e-05,14499.769773200385,buy,buy,BUSD,0.01221611,-146489.0,sell,sell,USTC,146.489,USTC,0.0074385381271124765,buy
2023-06-26 09:00:00,9.096e-05,5590.460859530401,buy,sell,BUSD,0.01223601,-418927.0,sell,sell,USTC,418.92699999999996,USTC,0.007433795820696452,buy
2023-06-26 11:00:00,9.117e-05,-502035256.78999996,sell,buy,LUNC,0.01224424,4027.21624568,buy,buy,BUSD,-44172.60333092026,LUNC,0.007445950095718476,sell
2023-06-26 13:00:00,9.17e-05,117947.49528834297,buy,buy,BUSD,0.01249753,-1706284.0,sell,buy,USTC,1706.2839999999999,USTC,0.007337449880096308,buy
2023-06-26 14:00:00,9.113e-05,19806.565921092555,buy,sell,BUSD,0.01239226,-4185979.0,sell,sell,USTC,1598.3013527066537,USTC,0.007353783732749313,buy
2023-06-26 15:00:00,9.134e-05,96025.44323873421,buy,buy,BUSD,0.01238705,-1075813.0,sell,buy,USTC,1075.8129999999999,USTC,0.0073738299272223815,buy
2023-06-26 16:00:00,9.251e-05,142291.9061363587,buy,buy,BUSD,0.01409756,-9011174.0,sell,buy,USTC,9011.174,USTC,0.006562128481808199,buy
2023-06-26 19:00:00,9.202e-05,55804.24369960757,buy,sell,BUSD,0.01328608,-219895.0,sell,sell,USTC,219.895,USTC,0.006926045906693321,buy
2023-06-26 20:00:00,9.139e-05,-632664015.7400002,sell,sell,LUNC,0.0132251,1298.6651447,buy,sell,BUSD,-14210.144925046503,LUNC,0.006910344723291317,sell
2023-06-26 22:00:00,9.169e-05,19451.399526916106,buy,buy,BUSD,0.01329088,-3126610.0,sell,buy,USTC,1463.5147956279875,USTC,0.006898715510184427,buy
2023-06-27 01:00:00,9.245e-05,5800.707530375,buy,buy,BUSD,0.01331454,-1686632.0,sell,sell,USTC,435.6671376085843,USTC,0.00694353691528209,buy
2023-06-27 02:00:00,9.229e-05,707.405572555,buy,sell,BUSD,0.01307027,-3510376.0,sell,sell,USTC,54.12325625675675,USTC,0.0070610630078797145,buy
2023-06-27 06:00:00,9.149e-05,14874.4636891998,buy,sell,BUSD,0.01283801,-315079.0,sell,sell,USTC,315.07899999999995,USTC,0.007126493903650177,buy
2023-06-27 14:00:00,9.171e-05,-18236973.01000023,sell,buy,LUNC,0.01295202,3099.98827488,buy,buy,BUSD,-33802.074745175014,LUNC,0.00708074879439655,sell
2023-06-27 15:00:00,9.142e-05,-1038105799.5600004,sell,sell,LUNC,0.01327506,6931.9708308,buy,buy,BUSD,-75825.53960621307,LUNC,0.006886597876017133,sell
2023-06-27 19:00:00,9.155e-05,357.07736841799476,buy,buy,BUSD,0.01286113,-1138725.0,sell,sell,USTC,27.764074262370006,USTC,0.007118348076724207,buy
2023-06-27 21:00:00,9.161e-05,5984.76613523681,buy,buy,BUSD,0.01287209,-1573961.0,sell,sell,USTC,464.94129043821255,USTC,0.007116948374351019,buy
2023-06-27 22:00:00,9.121e-05,-319765797.83,sell,sell,LUNC,0.01286428,5536.47736928,buy,sell,BUSD,-60700.33295998246,LUNC,0.0070901752760356585,sell
2023-06-28 02:00:00,8.989e-05,-969887532.9399997,sell,sell,LUNC,0.0125862,6935.285682600001,buy,sell,BUSD,-77153.02795194127,LUNC,0.007141949118876229,sell
2023-06-28 05:00:00,9.054e-05,-772077124.54,sell,buy,LUNC,0.01265802,7221.66622842,buy,buy,BUSD,-79762.16289396952,LUNC,0.0071527774486057055,sell
2023-06-28 06:00:00,8.971e-05,-1436120365.77,sell,sell,LUNC,0.01260658,2217.7747667599997,buy,sell,BUSD,-24721.60034288262,LUNC,0.007116125071192981,sell
2023-06-28 09:00:00,8.82e-05,28532.72475950398,buy,buy,BUSD,0.01235542,-1579399.0,sell,buy,USTC,1579.399,USTC,0.007138567527449491,buy
2023-06-28 10:00:00,8.808e-05,-315009123.59000015,sell,sell,LUNC,0.01230001,3035.82696815,buy,sell,BUSD,-34466.700365009085,LUNC,0.00716096978782944,sell
2023-06-28 14:00:00,8.803e-05,-135805322.84000015,sell,buy,LUNC,0.01231099,452.56430339,buy,sell,BUSD,-5141.023553220493,LUNC,0.007150521607116892,sell
2023-06-28 15:00:00,8.818e-05,15192.99218038841,buy,buy,BUSD,0.01237967,-234395.0,sell,buy,USTC,234.395,USTC,0.007122968544395771,buy
2023-06-28 17:00:00,8.673e-05,-2065443666.16,sell,sell,LUNC,0.01229181,10757.26356417,buy,sell,BUSD,-124031.63339294361,LUNC,0.007055917720823866,sell
2023-06-28 18:00:00,8.738e-05,23097.773106695982,buy,buy,BUSD,0.01229507,-477346.0,sell,buy,USTC,477.346,USTC,0.007106913584062555,buy
2023-06-28 22:00:00,8.496e-05,-317915419.25,sell,sell,LUNC,0.01184438,11229.57376734,buy,buy,BUSD,-132174.83247810733,LUNC,0.00717302214214674,sell
